2024/01/18 16:58:38 [alert] 9648#20120: OpenEvent("ngx_master_20580") failed (2: The system cannot find the file specified)
2024/01/18 19:25:00 [alert] 2488#7580: OpenEvent("ngx_master_13164") failed (2: The system cannot find the file specified)
2024/01/19 16:46:17 [error] 18388#17740: *9521 WSARecv() failed (10054: An existing connection was forcibly closed by the remote host) while reading response header from upstream, client: 127.0.0.1, server: , request: "GET /wp-json/wp/v2/categories/1?context=edit&_locale=user HTTP/1.0", upstream: "fastcgi://127.0.0.1:10003", host: "wordpress-demo.local", referrer: "http://wordpress-demo.local/wp-admin/post.php?post=48&action=edit"
2024/03/21 12:48:32 [error] 19368#22448: *31098 no live upstreams while connecting to upstream, client: 127.0.0.1, server: , request: "GET /recommended-products/ HTTP/1.0", upstream: "fastcgi://php", host: "wordpress-demo.local", referrer: "http://wordpress-demo.local/questionnaire/"
2024/03/21 12:48:32 [error] 19368#22448: *31099 no live upstreams while connecting to upstream, client: 127.0.0.1, server: , request: "GET /favicon.ico HTTP/1.0", upstream: "fastcgi://php", host: "wordpress-demo.local", referrer: "http://wordpress-demo.local/recommended-products/"
2024/03/21 12:48:35 [error] 19368#22448: *31100 no live upstreams while connecting to upstream, client: 127.0.0.1, server: , request: "GET /recommended-products/ HTTP/1.0", upstream: "fastcgi://php", host: "wordpress-demo.local", referrer: "http://wordpress-demo.local/questionnaire/"
2024/03/21 12:48:35 [error] 19368#22448: *31101 no live upstreams while connecting to upstream, client: 127.0.0.1, server: , request: "GET /favicon.ico HTTP/1.0", upstream: "fastcgi://php", host: "wordpress-demo.local", referrer: "http://wordpress-demo.local/recommended-products/"
2024/03/21 12:48:38 [error] 19368#22448: *31102 no live upstreams while connecting to upstream, client: 127.0.0.1, server: , request: "GET /questionnaire/ HTTP/1.0", upstream: "fastcgi://php", host: "wordpress-demo.local", referrer: "http://wordpress-demo.local/performance-quiz/"
2024/03/21 12:48:38 [error] 19368#22448: *31103 no live upstreams while connecting to upstream, client: 127.0.0.1, server: , request: "GET /favicon.ico HTTP/1.0", upstream: "fastcgi://php", host: "wordpress-demo.local", referrer: "http://wordpress-demo.local/questionnaire/"
2024/03/21 12:48:38 [error] 19368#22448: *31104 no live upstreams while connecting to upstream, client: 127.0.0.1, server: , request: "GET /performance-quiz/ HTTP/1.0", upstream: "fastcgi://php", host: "wordpress-demo.local", referrer: "http://wordpress-demo.local/free-performance-quiz/"
2024/03/22 13:10:07 [error] 16688#8524: *23475 WSARecv() failed (10054: An existing connection was forcibly closed by the remote host) while reading response header from upstream, client: 127.0.0.1, server: , request: "POST /wp-admin/admin-ajax.php HTTP/1.0", upstream: "fastcgi://127.0.0.1:10003", host: "wordpress-demo.local", referrer: "http://wordpress-demo.local/performance-non-prescription-products/?elementor-preview=861&ver=1711089232"
2024/03/22 18:47:25 [error] 8404#13824: *10752 WSARecv() failed (10054: An existing connection was forcibly closed by the remote host) while reading response header from upstream, client: 127.0.0.1, server: , request: "GET /favicon.ico HTTP/1.0", upstream: "fastcgi://127.0.0.1:10002", host: "wordpress-demo.local", referrer: "http://wordpress-demo.local/performance-non-prescription-products/"
2024/03/22 18:47:25 [error] 8404#13824: *10752 WSARecv() failed (10054: An existing connection was forcibly closed by the remote host) while reading response header from upstream, client: 127.0.0.1, server: , request: "GET /favicon.ico HTTP/1.0", upstream: "fastcgi://127.0.0.1:10003", host: "wordpress-demo.local", referrer: "http://wordpress-demo.local/performance-non-prescription-products/"
2024/03/22 18:47:26 [error] 8404#13824: *10755 no live upstreams while connecting to upstream, client: 127.0.0.1, server: , request: "POST /?wc-ajax=add_to_cart HTTP/1.0", upstream: "fastcgi://php", host: "wordpress-demo.local", referrer: "http://wordpress-demo.local/performance-non-prescription-products/"
2024/03/22 18:47:31 [error] 8404#13824: *10756 no live upstreams while connecting to upstream, client: 127.0.0.1, server: , request: "POST /wp-admin/admin-ajax.php HTTP/1.0", upstream: "fastcgi://php", host: "wordpress-demo.local", referrer: "http://wordpress-demo.local/wp-admin/post.php?post=861&action=elementor"
2024/03/26 12:43:37 [error] 18436#11968: *25124 WSARecv() failed (10054: An existing connection was forcibly closed by the remote host) while reading response header from upstream, client: 127.0.0.1, server: , request: "GET /wp-json/contact-form-7/v1/contact-forms/649/feedback/schema HTTP/1.0", upstream: "fastcgi://127.0.0.1:10002", host: "wordpress-demo.local", referrer: "http://wordpress-demo.local/?page_id=182"
2024/03/26 12:43:38 [error] 18436#11968: *25124 WSARecv() failed (10054: An existing connection was forcibly closed by the remote host) while reading response header from upstream, client: 127.0.0.1, server: , request: "GET /wp-json/contact-form-7/v1/contact-forms/649/feedback/schema HTTP/1.0", upstream: "fastcgi://127.0.0.1:10003", host: "wordpress-demo.local", referrer: "http://wordpress-demo.local/?page_id=182"
2024/03/26 12:43:38 [error] 18436#11968: *25129 no live upstreams while connecting to upstream, client: 127.0.0.1, server: , request: "GET /hair-care-non-prescription-products/ HTTP/1.0", upstream: "fastcgi://php", host: "wordpress-demo.local", referrer: "http://wordpress-demo.local/?page_id=182"
2024/03/26 12:43:39 [error] 18436#11968: *25130 no live upstreams while connecting to upstream, client: 127.0.0.1, server: , request: "POST /wp-admin/admin-ajax.php HTTP/1.0", upstream: "fastcgi://php", host: "wordpress-demo.local", referrer: "http://wordpress-demo.local/wp-admin/edit.php?post_type=product"
2024/03/26 12:43:42 [error] 18436#11968: *25131 no live upstreams while connecting to upstream, client: 127.0.0.1, server: , request: "GET /?page_id=182 HTTP/1.0", upstream: "fastcgi://php", host: "wordpress-demo.local", referrer: "http://wordpress-demo.local/recommended-products/"
2024/03/26 12:43:44 [error] 18436#11968: *25132 no live upstreams while connecting to upstream, client: 127.0.0.1, server: , request: "GET /recommended-products/ HTTP/1.0", upstream: "fastcgi://php", host: "wordpress-demo.local", referrer: "http://wordpress-demo.local/questionnaire/"
2024/03/26 12:43:47 [error] 18436#11968: *25133 no live upstreams while connecting to upstream, client: 127.0.0.1, server: , request: "GET /recommended-products/ HTTP/1.0", upstream: "fastcgi://php", host: "wordpress-demo.local", referrer: "http://wordpress-demo.local/recommended-products/"
2024/03/26 12:43:47 [error] 18436#11968: *25134 no live upstreams while connecting to upstream, client: 127.0.0.1, server: , request: "GET /favicon.ico HTTP/1.0", upstream: "fastcgi://php", host: "wordpress-demo.local", referrer: "http://wordpress-demo.local/recommended-products/"
2024/03/27 10:36:38 [error] 12020#22924: *14868 WSARecv() failed (10054: An existing connection was forcibly closed by the remote host) while reading response header from upstream, client: 127.0.0.1, server: , request: "GET /wp-json/contact-form-7/v1/contact-forms/649/feedback/schema HTTP/1.0", upstream: "fastcgi://127.0.0.1:10002", host: "wordpress-demo.local", referrer: "http://wordpress-demo.local/hair-thinning-dandruff/?elementor-preview=204&ver=1711515995"
2024/03/27 10:36:38 [error] 12020#22924: *14870 WSARecv() failed (10054: An existing connection was forcibly closed by the remote host) while reading response header from upstream, client: 127.0.0.1, server: , request: "GET /wp-json/elementor/v1/globals HTTP/1.0", upstream: "fastcgi://127.0.0.1:10003", host: "wordpress-demo.local", referrer: "http://wordpress-demo.local/wp-admin/post.php?post=204&action=elementor"
2024/03/27 10:36:38 [error] 12020#22924: *14870 no live upstreams while connecting to upstream, client: 127.0.0.1, server: , request: "GET /wp-json/elementor/v1/globals HTTP/1.0", upstream: "fastcgi://php", host: "wordpress-demo.local", referrer: "http://wordpress-demo.local/wp-admin/post.php?post=204&action=elementor"
2024/03/27 10:36:38 [error] 12020#22924: *14868 WSARecv() failed (10054: An existing connection was forcibly closed by the remote host) while reading response header from upstream, client: 127.0.0.1, server: , request: "GET /wp-json/contact-form-7/v1/contact-forms/649/feedback/schema HTTP/1.0", upstream: "fastcgi://127.0.0.1:10003", host: "wordpress-demo.local", referrer: "http://wordpress-demo.local/hair-thinning-dandruff/?elementor-preview=204&ver=1711515995"
2024/03/27 10:36:38 [error] 12020#22924: *14873 no live upstreams while connecting to upstream, client: 127.0.0.1, server: , request: "POST /wp-admin/admin-ajax.php HTTP/1.0", upstream: "fastcgi://php", host: "wordpress-demo.local", referrer: "http://wordpress-demo.local/wp-admin/post.php?post=1078&action=elementor"
2024/03/27 10:36:39 [error] 12020#22924: *14874 no live upstreams while connecting to upstream, client: 127.0.0.1, server: , request: "POST /wp-admin/admin-ajax.php HTTP/1.0", upstream: "fastcgi://php", host: "wordpress-demo.local", referrer: "http://wordpress-demo.local/wp-admin/edit.php?post_type=page"
2024/03/28 14:25:41 [error] 22012#7496: *22982 WSARecv() failed (10054: An existing connection was forcibly closed by the remote host) while reading response header from upstream, client: 127.0.0.1, server: , request: "GET /wp-json/wc-admin/options?options=woocommerce_task_list_reminder_bar_hidden&_locale=user HTTP/1.0", upstream: "fastcgi://127.0.0.1:10002", host: "wordpress-demo.local", referrer: "http://wordpress-demo.local/wp-admin/admin.php?page=wc-settings"
2024/03/28 14:25:41 [error] 22012#7496: *22982 WSARecv() failed (10054: An existing connection was forcibly closed by the remote host) while reading response header from upstream, client: 127.0.0.1, server: , request: "GET /wp-json/wc-admin/options?options=woocommerce_task_list_reminder_bar_hidden&_locale=user HTTP/1.0", upstream: "fastcgi://127.0.0.1:10003", host: "wordpress-demo.local", referrer: "http://wordpress-demo.local/wp-admin/admin.php?page=wc-settings"
2024/03/28 14:25:45 [error] 22012#7496: *22985 no live upstreams while connecting to upstream, client: 127.0.0.1, server: , request: "GET /wp-admin/admin.php?page=wc-settings&tab=integration HTTP/1.0", upstream: "fastcgi://php", host: "wordpress-demo.local", referrer: "http://wordpress-demo.local/wp-admin/admin.php?page=wc-settings"
2024/03/28 14:25:46 [error] 22012#7496: *22986 no live upstreams while connecting to upstream, client: 127.0.0.1, server: , request: "POST /wp-admin/admin-ajax.php HTTP/1.0", upstream: "fastcgi://php", host: "wordpress-demo.local", referrer: "http://wordpress-demo.local/wp-admin/edit.php?post_type=page"
2024/03/28 14:25:47 [error] 22012#7496: *22987 no live upstreams while connecting to upstream, client: 127.0.0.1, server: , request: "GET /wp-admin/admin.php?page=wc-settings HTTP/1.0", upstream: "fastcgi://php", host: "wordpress-demo.local", referrer: "http://wordpress-demo.local/wp-admin/edit.php?post_type=page"
2024/03/28 14:25:49 [error] 22012#7496: *22988 no live upstreams while connecting to upstream, client: 127.0.0.1, server: , request: "GET /wp-admin/admin.php?page=wc-settings HTTP/1.0", upstream: "fastcgi://php", host: "wordpress-demo.local", referrer: "http://wordpress-demo.local/wp-admin/edit.php?post_type=page"
2024/03/28 14:25:49 [error] 22012#7496: *22989 no live upstreams while connecting to upstream, client: 127.0.0.1, server: , request: "GET /favicon.ico HTTP/1.0", upstream: "fastcgi://php", host: "wordpress-demo.local", referrer: "http://wordpress-demo.local/wp-admin/admin.php?page=wc-settings"
2024/03/29 16:48:33 [error] 9124#10848: *35052 WSARecv() failed (10054: An existing connection was forcibly closed by the remote host) while reading response header from upstream, client: 127.0.0.1, server: , request: "POST /wp-admin/admin-ajax.php HTTP/1.0", upstream: "fastcgi://127.0.0.1:10002", host: "wordpress-demo.local", referrer: "http://wordpress-demo.local/wp-admin/edit.php?post_type=shopengine-template"
2024/04/01 13:19:58 [error] 18796#26560: *46673 WSARecv() failed (10054: An existing connection was forcibly closed by the remote host) while reading response header from upstream, client: 127.0.0.1, server: , request: "GET /favicon.ico HTTP/1.0", upstream: "fastcgi://127.0.0.1:10003", host: "wordpress-demo.local", referrer: "http://wordpress-demo.local/cart/"
2024/04/01 17:17:41 [error] 18796#26560: *62558 WSARecv() failed (10054: An existing connection was forcibly closed by the remote host) while reading response header from upstream, client: 127.0.0.1, server: , request: "GET /wp-json/wc-analytics/admin/notes?page=1&per_page=25&type=error%2Cupdate&status=unactioned&_locale=user HTTP/1.0", upstream: "fastcgi://127.0.0.1:10002", host: "wordpress-demo.local", referrer: "http://wordpress-demo.local/wp-admin/admin.php?page=wc-settings&tab=email"
2024/04/01 17:17:41 [error] 18796#26560: *62563 WSARecv() failed (10054: An existing connection was forcibly closed by the remote host) while reading response header from upstream, client: 127.0.0.1, server: , request: "GET /wp-json/wc-admin/options?options=woocommerce_task_list_reminder_bar_hidden&_locale=user HTTP/1.0", upstream: "fastcgi://127.0.0.1:10002", host: "wordpress-demo.local", referrer: "http://wordpress-demo.local/wp-admin/admin.php?page=wc-settings&tab=email"
2024/04/01 17:18:02 [error] 18796#26560: *62732 WSARecv() failed (10054: An existing connection was forcibly closed by the remote host) while reading response header from upstream, client: 127.0.0.1, server: , request: "GET /wp-json/wc-admin/onboarding/tasks?_locale=user HTTP/1.0", upstream: "fastcgi://127.0.0.1:10003", host: "wordpress-demo.local", referrer: "http://wordpress-demo.local/wp-admin/admin.php?page=wc-settings&tab=email&section=wc_admin_order_new"
2024/04/01 17:18:02 [error] 18796#26560: *62739 WSARecv() failed (10054: An existing connection was forcibly closed by the remote host) while reading response header from upstream, client: 127.0.0.1, server: , request: "GET /wp-json/wc-analytics/admin/notes?page=1&per_page=25&type=error%2Cupdate&status=unactioned&_locale=user HTTP/1.0", upstream: "fastcgi://127.0.0.1:10003", host: "wordpress-demo.local", referrer: "http://wordpress-demo.local/wp-admin/admin.php?page=wc-settings&tab=email&section=wc_admin_order_new"
2024/04/01 17:18:02 [error] 18796#26560: *62739 no live upstreams while connecting to upstream, client: 127.0.0.1, server: , request: "GET /wp-json/wc-analytics/admin/notes?page=1&per_page=25&type=error%2Cupdate&status=unactioned&_locale=user HTTP/1.0", upstream: "fastcgi://php", host: "wordpress-demo.local", referrer: "http://wordpress-demo.local/wp-admin/admin.php?page=wc-settings&tab=email&section=wc_admin_order_new"
2024/04/01 17:18:02 [error] 18796#26560: *62736 WSARecv() failed (10054: An existing connection was forcibly closed by the remote host) while reading response header from upstream, client: 127.0.0.1, server: , request: "GET /wp-json/wc-admin/options?options=woocommerce_admin_transient_notices_queue%2Cwoocommerce_admin_install_timestamp&_locale=user HTTP/1.0", upstream: "fastcgi://127.0.0.1:10003", host: "wordpress-demo.local", referrer: "http://wordpress-demo.local/wp-admin/admin.php?page=wc-settings&tab=email&section=wc_admin_order_new"
2024/04/01 17:18:02 [error] 18796#26560: *62736 no live upstreams while connecting to upstream, client: 127.0.0.1, server: , request: "GET /wp-json/wc-admin/options?options=woocommerce_admin_transient_notices_queue%2Cwoocommerce_admin_install_timestamp&_locale=user HTTP/1.0", upstream: "fastcgi://php", host: "wordpress-demo.local", referrer: "http://wordpress-demo.local/wp-admin/admin.php?page=wc-settings&tab=email&section=wc_admin_order_new"
2024/04/01 17:18:02 [error] 18796#26560: *62734 WSARecv() failed (10054: An existing connection was forcibly closed by the remote host) while reading response header from upstream, client: 127.0.0.1, server: , request: "GET /wp-json/wc-admin/options?options=woocommerce_ces_tracks_queue&_locale=user HTTP/1.0", upstream: "fastcgi://127.0.0.1:10003", host: "wordpress-demo.local", referrer: "http://wordpress-demo.local/wp-admin/admin.php?page=wc-settings&tab=email&section=wc_admin_order_new"
2024/04/01 17:18:02 [error] 18796#26560: *62734 no live upstreams while connecting to upstream, client: 127.0.0.1, server: , request: "GET /wp-json/wc-admin/options?options=woocommerce_ces_tracks_queue&_locale=user HTTP/1.0", upstream: "fastcgi://php", host: "wordpress-demo.local", referrer: "http://wordpress-demo.local/wp-admin/admin.php?page=wc-settings&tab=email&section=wc_admin_order_new"
2024/04/13 17:19:09 [error] 28956#13960: *43860 WSARecv() failed (10054: An existing connection was forcibly closed by the remote host) while reading response header from upstream, client: 127.0.0.1, server: , request: "GET /wp-json/wc-admin/onboarding/tasks?_locale=user HTTP/1.0", upstream: "fastcgi://127.0.0.1:10003", host: "wordpress-demo.local", referrer: "http://wordpress-demo.local/wp-admin/admin.php?page=wc-orders"
2024/04/13 17:19:09 [error] 28956#13960: *43864 WSARecv() failed (10054: An existing connection was forcibly closed by the remote host) while reading response header from upstream, client: 127.0.0.1, server: , request: "GET /wp-json/wc-admin/options?options=woocommerce_admin_transient_notices_queue%2Cwoocommerce_admin_install_timestamp&_locale=user HTTP/1.0", upstream: "fastcgi://127.0.0.1:10003", host: "wordpress-demo.local", referrer: "http://wordpress-demo.local/wp-admin/admin.php?page=wc-orders"
2024/04/15 12:11:38 [error] 12876#14464: *17729 WSARecv() failed (10054: An existing connection was forcibly closed by the remote host) while reading response header from upstream, client: 127.0.0.1, server: , request: "GET /wp-json/wc-admin/options?options=woocommerce_task_list_reminder_bar_hidden&_locale=user HTTP/1.0", upstream: "fastcgi://127.0.0.1:10003", host: "wordpress-demo.local", referrer: "http://wordpress-demo.local/wp-admin/admin.php?page=wc-settings&tab=email&section=wc_customer_order_approved"
2024/04/15 12:11:39 [error] 12876#14464: *17727 WSARecv() failed (10054: An existing connection was forcibly closed by the remote host) while reading response header from upstream, client: 127.0.0.1, server: , request: "GET /wp-json/wc-analytics/admin/notes?page=1&per_page=25&type=error%2Cupdate&status=unactioned&_locale=user HTTP/1.0", upstream: "fastcgi://127.0.0.1:10002", host: "wordpress-demo.local", referrer: "http://wordpress-demo.local/wp-admin/admin.php?page=wc-settings&tab=email&section=wc_customer_order_approved"
2024/04/15 12:11:39 [error] 12876#14464: *17727 no live upstreams while connecting to upstream, client: 127.0.0.1, server: , request: "GET /wp-json/wc-analytics/admin/notes?page=1&per_page=25&type=error%2Cupdate&status=unactioned&_locale=user HTTP/1.0", upstream: "fastcgi://php", host: "wordpress-demo.local", referrer: "http://wordpress-demo.local/wp-admin/admin.php?page=wc-settings&tab=email&section=wc_customer_order_approved"
2024/04/15 12:11:39 [error] 12876#14464: *17729 WSARecv() failed (10054: An existing connection was forcibly closed by the remote host) while reading response header from upstream, client: 127.0.0.1, server: , request: "GET /wp-json/wc-admin/options?options=woocommerce_task_list_reminder_bar_hidden&_locale=user HTTP/1.0", upstream: "fastcgi://127.0.0.1:10002", host: "wordpress-demo.local", referrer: "http://wordpress-demo.local/wp-admin/admin.php?page=wc-settings&tab=email&section=wc_customer_order_approved"
